25912,1077703917,0,admin_login,"2016-01-04 17:37:47",login,"a:1:{s:7:""general"";N;}",success,jnuccio,,adminhtml_index_index,,64.60.116.237
25913,1077703917,0,admin_login,"2016-01-04 17:38:52",login,"a:1:{s:7:""general"";N;}",success,dallen,18,adminhtml_dashboard_index,,64.60.116.237
25914,1077703917,0,cms_blocks,"2016-01-04 17:39:30",view,"a:1:{s:7:""general"";s:2:""22"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
25915,1077703917,0,cms_blocks,"2016-01-04 17:41:06",view,"a:1:{s:7:""general"";s:2:""36"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
25916,1077703917,0,admin_login,"2016-01-04 18:14:13",login,"a:1:{s:7:""general"";N;}",success,dallen,18,adminhtml_cms_block_save,,64.60.116.237
25917,1077703917,0,cms_blocks,"2016-01-04 18:14:38",view,"a:1:{s:7:""general"";s:2:""36"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
25918,1077703917,0,cms_blocks,"2016-01-04 18:15:24",save,"a:1:{s:7:""general"";s:2:""36"";}",success,dallen,18,adminhtml_cms_block_save,,64.60.116.237
25919,1077703917,0,cms_blocks,"2016-01-04 18:15:24",view,"a:1:{s:7:""general"";s:2:""36"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
25920,1077703917,0,admin_login,"2016-01-04 18:36:02",login,"a:1:{s:7:""general"";N;}",success,jnuccio,,adminhtml_index_login,,64.60.116.237
25921,1077703917,0,catalog_products,"2016-01-04 18:36:36",view,"a:1:{s:7:""general"";s:3:""782"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
25922,1077703917,0,catalog_products,"2016-01-04 18:36:46",save,"a:1:{s:7:""general"";s:3:""782"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
25923,1077703917,0,catalog_products,"2016-01-04 18:37:05",view,"a:1:{s:7:""general"";s:3:""770"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
25924,1077703917,0,catalog_products,"2016-01-04 18:37:13",view,"a:1:{s:7:""general"";s:3:""783"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
25925,1077703917,0,catalog_products,"2016-01-04 18:37:15",save,"a:1:{s:7:""general"";s:3:""770"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
25926,1077703917,0,catalog_products,"2016-01-04 18:37:23",save,"a:1:{s:7:""general"";s:3:""783"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
