23533,3629571434,0,adminhtml_system_config,"2015-10-20 17:23:24",view,"a:1:{s:7:""general"";s:6:""system"";}",success,vaughn,,adminhtml_system_config_edit,,216.86.221.106
23534,3629571434,0,adminhtml_system_config,"2015-10-20 17:23:34",view,"a:1:{s:7:""general"";s:3:""dev"";}",success,vaughn,,adminhtml_system_config_edit,,216.86.221.106
23535,1077703917,0,admin_login,"2015-10-20 17:33:53",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_cache_index,,64.60.116.237
23536,1077703917,0,index_management,"2015-10-20 17:34:01",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23537,1077703917,0,cms_pages,"2015-10-20 17:35:04",view,"a:1:{s:7:""general"";s:2:""87"";}",success,psingh,,adminhtml_cms_page_edit,,64.60.116.237
23538,1077703917,0,cms_pages,"2015-10-20 17:35:10",save,"a:1:{s:7:""general"";s:2:""87"";}",success,psingh,,adminhtml_cms_page_save,,64.60.116.237
23539,1077703917,0,catalog_products,"2015-10-20 17:35:55",view,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23540,1077703917,0,catalog_products,"2015-10-20 17:36:04",save,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23541,1077703917,0,catalog_products,"2015-10-20 17:36:29",save,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23542,3629571434,0,index_management,"2015-10-20 17:37:22",reindex_process,"a:1:{s:7:""general"";i:1;}",success,vaughn,,adminhtml_process_reindexProcess,,216.86.221.106
23543,3629571434,0,cache_management,"2015-10-20 17:37:27",save,"a:1:{s:7:""general"";s:32:""Cache types: block_html, layout "";}",success,vaughn,,adminhtml_cache_massRefresh,,216.86.221.106
23544,1077703917,0,catalog_products,"2015-10-20 17:37:59",save,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23545,1077703917,0,catalog_products,"2015-10-20 17:40:44",save,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23546,1077703917,0,index_management,"2015-10-20 17:41:16",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23547,1077703917,0,cache_management,"2015-10-20 17:41:35",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23548,1077703917,0,catalog_products,"2015-10-20 17:44:05",save,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23549,1077703917,0,catalog_products,"2015-10-20 17:45:33",save,"a:1:{s:7:""general"";s:3:""571"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23550,1077703917,0,index_management,"2015-10-20 17:47:48",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23551,1077703917,0,cache_management,"2015-10-20 17:47:53",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23552,1077703917,0,cms_blocks,"2015-10-20 17:48:27",view,"a:1:{s:7:""general"";s:1:""5"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23553,1077703917,0,catalog_products,"2015-10-20 17:48:41",view,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23554,1077703917,0,catalog_products,"2015-10-20 17:49:07",view,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23555,1077703917,0,catalog_products,"2015-10-20 17:49:16",view,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23556,1077703917,0,catalog_products,"2015-10-20 17:49:39",save,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23557,1077703917,0,catalog_products,"2015-10-20 17:49:47",save,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23558,1077703917,0,catalog_products,"2015-10-20 17:50:03",save,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23559,1077703917,0,catalog_products,"2015-10-20 17:50:08",save,"a:1:{s:7:""general"";s:3:""571"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23560,1077703917,0,cms_blocks,"2015-10-20 17:50:30",view,"a:1:{s:7:""general"";s:1:""5"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23561,1077703917,0,index_management,"2015-10-20 17:50:40",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23562,1077703917,0,cache_management,"2015-10-20 17:50:45",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23563,1077703917,0,catalog_products,"2015-10-20 18:11:56",view,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23564,1077703917,0,catalog_products,"2015-10-20 18:12:21",save,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23565,1077703917,0,catalog_products,"2015-10-20 18:13:08",save,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23566,1077703917,0,index_management,"2015-10-20 18:13:34",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23567,1077703917,0,cache_management,"2015-10-20 18:14:16",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23568,1077703917,0,catalog_products,"2015-10-20 18:16:12",save,"a:1:{s:7:""general"";s:3:""571"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23569,1077703917,0,catalog_products,"2015-10-20 18:16:42",view,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23570,1077703917,0,catalog_products,"2015-10-20 18:17:12",save,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23571,1077703917,0,index_management,"2015-10-20 18:17:27",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23572,1077703917,0,cache_management,"2015-10-20 18:17:40",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23573,1077703917,0,cms_pages,"2015-10-20 18:21:17",save,"a:1:{s:7:""general"";s:2:""87"";}",success,psingh,,adminhtml_cms_page_save,,64.60.116.237
23574,1077703917,0,cms_blocks,"2015-10-20 18:21:44",view,"a:1:{s:7:""general"";s:2:""40"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23575,1077703917,0,cms_blocks,"2015-10-20 18:21:58",save,"a:1:{s:7:""general"";s:2:""40"";}",success,psingh,,adminhtml_cms_block_save,,64.60.116.237
23576,1077703917,0,cms_blocks,"2015-10-20 18:21:59",view,"a:1:{s:7:""general"";s:2:""40"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23577,1077703917,0,cache_management,"2015-10-20 18:22:17",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23578,1077703917,0,index_management,"2015-10-20 18:22:24",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23579,1077703917,0,index_management,"2015-10-20 18:46:09",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23580,1077703917,0,admin_login,"2015-10-20 20:48:40",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_process_list,,64.60.116.237
23581,1077703917,0,index_management,"2015-10-20 20:49:25",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23582,1077703917,0,catalog_products,"2015-10-20 20:50:15",view,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23583,1077703917,0,catalog_products,"2015-10-20 20:50:46",save,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23584,1077703917,0,catalog_products,"2015-10-20 20:50:56",view,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23585,1077703917,0,catalog_products,"2015-10-20 20:51:22",save,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_save,,64.60.116.237
23586,1077703917,0,index_management,"2015-10-20 20:55:05",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23587,1077703917,0,cache_management,"2015-10-20 20:55:11",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
23588,1077703917,0,admin_login,"2015-10-20 21:47:34",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_cache_index,,64.60.116.237
23589,1077703917,0,index_management,"2015-10-20 21:47:50",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23590,1077703917,0,sales_orders,"2015-10-20 21:48:00",view,"a:2:{s:7:""general"";s:6:""122572"";s:10:""additional"";a:1:{s:22:""Mage_Sales_Model_Order"";a:1:{i:122572;a:1:{s:12:""increment_id"";s:9:""100110023"";}}}}",success,psingh,,adminhtml_sales_order_view,,64.60.116.237
23591,1077703917,0,admin_login,"2015-10-20 23:23:14",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_system_config_index,,64.60.116.237
23592,1077703917,0,adminhtml_system_config,"2015-10-20 23:23:41",view,"a:1:{s:7:""general"";s:10:""persistent"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23593,1077703917,0,admin_login,"2015-10-21 00:03:18",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_system_config_index,,64.60.116.237
23594,1077703917,0,adminhtml_system_config,"2015-10-21 00:03:29",view,"a:1:{s:7:""general"";s:8:""carriers"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23595,1077703917,0,admin_login,"2015-10-21 16:41:24",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_sales_order_view,,64.60.116.237
23596,1077703917,0,cms_blocks,"2015-10-21 16:41:45",view,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23597,1077703917,0,cms_blocks,"2015-10-21 16:42:04",save,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,,adminhtml_cms_block_save,,64.60.116.237
23598,1077703917,0,cms_blocks,"2015-10-21 16:42:05",view,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23599,1077703917,0,index_management,"2015-10-21 16:42:34",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23600,1077703917,0,admin_login,"2015-10-21 19:12:43",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_process_list,,64.60.116.237
23601,1077703917,0,index_management,"2015-10-21 19:13:01",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23602,1077703917,0,catalog_products,"2015-10-21 19:13:36",view,"a:1:{s:7:""general"";s:3:""571"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23603,1077703917,0,catalog_products,"2015-10-21 19:13:48",view,"a:1:{s:7:""general"";s:3:""570"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23604,1077703917,0,catalog_products,"2015-10-21 19:13:49",view,"a:1:{s:7:""general"";s:3:""771"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23605,1077703917,0,cms_blocks,"2015-10-21 19:13:49",view,"a:1:{s:7:""general"";s:2:""40"";}",success,psingh,,adminhtml_cms_block_edit,,64.60.116.237
23606,1077703917,0,catalog_products,"2015-10-21 19:13:50",view,"a:1:{s:7:""general"";s:3:""770"";}",success,psingh,,adminhtml_catalog_product_edit,,64.60.116.237
23607,3629571434,0,admin_login,"2015-10-21 23:22:23",login,"a:1:{s:7:""general"";N;}",failure,eric,,adminhtml_index_index,,216.86.221.106
23608,3629571434,0,admin_login,"2015-10-21 23:22:47",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,216.86.221.106
23609,3629571434,0,adminhtml_permission_users,"2015-10-21 23:23:16",view,"a:1:{s:7:""general"";s:2:""15"";}",success,vaughn,,adminhtml_permissions_user_edit,,216.86.221.106
23610,3629571434,0,adminhtml_permission_users,"2015-10-21 23:23:21",save,"a:1:{s:7:""general"";s:2:""15"";}",failure,vaughn,,adminhtml_permissions_user_save,"error: This password was used earlier, try another one.",216.86.221.106
23611,3629571434,0,adminhtml_permission_users,"2015-10-21 23:23:21",view,"a:1:{s:7:""general"";s:2:""15"";}",success,vaughn,,adminhtml_permissions_user_edit,,216.86.221.106
23612,3629571434,0,adminhtml_permission_users,"2015-10-21 23:23:36",save,"a:1:{s:7:""general"";s:2:""15"";}",success,vaughn,,adminhtml_permissions_user_save,,216.86.221.106
23613,3629571434,0,admin_login,"2015-10-21 23:23:43",login,"a:1:{s:7:""general"";N;}",success,eczar,15,adminhtml_index_index,,216.86.221.106
23614,3629571434,0,index_management,"2015-10-21 23:23:54",reindex_process,"a:1:{s:7:""general"";i:1;}",success,eczar,15,adminhtml_process_reindexProcess,,216.86.221.106
23615,3629571434,0,adminhtml_system_config,"2015-10-21 23:24:02",view,"a:1:{s:7:""general"";s:9:""wordpress"";}",success,eczar,15,adminhtml_system_config_edit,,216.86.221.106
23616,1077703917,0,admin_login,"2015-10-22 15:24:20",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23617,1077703917,0,admin_login,"2015-10-22 15:24:20",login,"a:1:{s:7:""general"";N;}",failure,psingh,,adminhtml_process_list,,64.60.116.237
23618,1077703917,0,admin_login,"2015-10-22 15:24:30",login,"a:1:{s:7:""general"";N;}",failure,psingh,,adminhtml_process_list,,64.60.116.237
23619,1077703917,0,admin_login,"2015-10-22 15:24:37",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_process_list,,64.60.116.237
23620,1077703917,0,adminhtml_system_config,"2015-10-22 15:24:41",view,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23621,1077703917,0,adminhtml_system_config,"2015-10-22 15:25:00",save,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_save,,64.60.116.237
23622,1077703917,0,index_management,"2015-10-22 15:25:12",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23623,3629571434,0,admin_login,"2015-10-22 16:03:18",login,"a:1:{s:7:""general"";N;}",success,eczar,15,adminhtml_index_index,,216.86.221.106
23624,3629571434,0,sales_orders,"2015-10-22 16:03:27",view,"a:2:{s:7:""general"";s:6:""123738"";s:10:""additional"";a:1:{s:22:""Mage_Sales_Model_Order"";a:1:{i:123738;a:1:{s:12:""increment_id"";s:9:""100111140"";}}}}",success,eczar,15,adminhtml_sales_order_view,,216.86.221.106
23625,3629571434,0,sales_orders,"2015-10-22 16:07:50",view,"a:2:{s:7:""general"";s:6:""123708"";s:10:""additional"";a:1:{s:22:""Mage_Sales_Model_Order"";a:1:{i:123708;a:1:{s:12:""increment_id"";s:9:""100111110"";}}}}",success,eczar,15,adminhtml_sales_order_view,,216.86.221.106
23626,1077703917,0,admin_login,"2015-10-22 16:42:59",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_system_config_save,,64.60.116.237
23627,1077703917,0,adminhtml_system_config,"2015-10-22 16:49:11",view,"a:1:{s:7:""general"";s:6:""google"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23628,1077703917,0,cache_management,"2015-10-22 16:49:29",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,vaughn,,adminhtml_cache_massRefresh,,64.60.116.237
23629,1077703917,0,admin_login,"2015-10-22 16:49:42",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23630,1077703917,0,adminhtml_system_config,"2015-10-22 16:50:00",view,"a:1:{s:7:""general"";s:6:""google"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23631,1077703917,0,adminhtml_system_config,"2015-10-22 16:52:27",view,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23632,1077703917,0,adminhtml_system_config,"2015-10-22 16:52:43",save,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_save,,64.60.116.237
23633,1077703917,0,adminhtml_system_config,"2015-10-22 16:59:29",view,"a:1:{s:7:""general"";s:6:""google"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23634,1077703917,0,adminhtml_system_config,"2015-10-22 16:59:41",save,"a:1:{s:7:""general"";s:6:""google"";}",success,vaughn,,adminhtml_system_config_save,,64.60.116.237
23635,1077703917,0,adminhtml_system_config,"2015-10-22 16:59:50",view,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23636,1077703917,0,adminhtml_system_config,"2015-10-22 17:00:29",save,"a:1:{s:7:""general"";s:6:""design"";}",success,vaughn,,adminhtml_system_config_save,,64.60.116.237
23637,1077703917,0,admin_login,"2015-10-22 19:13:40",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_system_config_edit,,64.60.116.237
23638,1077703917,0,adminhtml_permission_users,"2015-10-22 19:15:59",save,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_save,,64.60.116.237
23639,1077703917,0,adminhtml_permission_users,"2015-10-22 19:28:29",view,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_edit,,64.60.116.237
23640,1077703917,0,adminhtml_permission_users,"2015-10-22 19:28:45",save,"a:1:{s:7:""general"";s:2:""17"";}",failure,vaughn,,adminhtml_permissions_user_save,"error: This password was used earlier, try another one.",64.60.116.237
23641,1077703917,0,adminhtml_permission_users,"2015-10-22 19:28:45",view,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_edit,,64.60.116.237
23642,1077703917,0,admin_login,"2015-10-22 19:29:11",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23643,1077703917,0,admin_login,"2015-10-22 19:29:29",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23644,1077703917,0,admin_login,"2015-10-22 19:29:43",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23645,1077703917,0,adminhtml_permission_users,"2015-10-22 19:30:09",view,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_edit,,64.60.116.237
23646,1077703917,0,adminhtml_permission_users,"2015-10-22 19:30:57",save,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_save,,64.60.116.237
23647,1077703917,0,admin_login,"2015-10-22 19:31:11",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23648,1077703917,0,admin_login,"2015-10-22 19:31:32",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23649,1077703917,0,admin_login,"2015-10-22 19:31:41",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23650,1077703917,0,cache_management,"2015-10-22 19:31:56",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,vaughn,,adminhtml_cache_massRefresh,,64.60.116.237
23651,1077703917,0,admin_login,"2015-10-22 19:32:16",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23652,1077703917,0,admin_login,"2015-10-22 19:32:23",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23653,1077703917,0,adminhtml_permission_users,"2015-10-22 19:32:50",view,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_edit,,64.60.116.237
23654,1077703917,0,adminhtml_permission_users,"2015-10-22 19:33:09",save,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_save,,64.60.116.237
23655,1077703917,0,admin_login,"2015-10-22 19:33:35",login,"a:1:{s:7:""general"";N;}",failure,jarroyo,,adminhtml_index_index,,64.60.116.237
23656,1077703917,0,admin_login,"2015-10-22 19:33:47",login,"a:1:{s:7:""general"";N;}",success,vaughn,,adminhtml_index_index,,64.60.116.237
23657,1077703917,0,adminhtml_permission_roles,"2015-10-22 19:34:03",view,"a:1:{s:7:""general"";s:1:""1"";}",success,vaughn,,adminhtml_permissions_role_editrole,,64.60.116.237
23658,1077703917,0,adminhtml_permission_users,"2015-10-22 19:34:45",view,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_edit,,64.60.116.237
23659,1077703917,0,adminhtml_permission_users,"2015-10-22 19:34:54",save,"a:1:{s:7:""general"";s:2:""17"";}",success,vaughn,,adminhtml_permissions_user_save,,64.60.116.237
23660,1077703917,0,admin_login,"2015-10-22 19:35:09",login,"a:1:{s:7:""general"";N;}",success,jarroyo,,adminhtml_index_index,,64.60.116.237
23661,1077703917,0,admin_login,"2015-10-23 14:43:12",login,"a:1:{s:7:""general"";N;}",success,psingh,,adminhtml_catalog_product_index,,64.60.116.237
23662,1077703917,0,cms_pages,"2015-10-23 14:43:37",view,"a:1:{s:7:""general"";s:2:""87"";}",success,psingh,,adminhtml_cms_page_edit,,64.60.116.237
23663,1077703917,0,cms_pages,"2015-10-23 14:44:12",save,"a:1:{s:7:""general"";s:2:""87"";}",success,psingh,,adminhtml_cms_page_save,,64.60.116.237
23664,1077703917,0,index_management,"2015-10-23 14:45:47",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,,adminhtml_process_massReindex,,64.60.116.237
23665,1077703917,0,cache_management,"2015-10-23 14:45:54",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,,adminhtml_cache_massRefresh,,64.60.116.237
